<strong><< OPTIMIZATION START >></strong>

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   45     445    1.187564e-03    0.000e+00    3.501e+00    5.451e-04
   46     451    1.207987e-03    0.000e+00    1.608e+00    1.137e-03
   47     457    1.199000e-03    0.000e+00    9.415e+00    2.133e-05
   48     467    1.181689e-03    0.000e+00    2.432e+00    4.008e-05
   49     477    1.047594e-03    0.000e+00    2.632e+00    3.109e-05
   50     484    1.042415e-03    0.000e+00    5.982e-01    1.390e-04
   51     490    1.015441e-03    0.000e+00    3.281e+00    1.878e-04
   52     499    9.862227e-04    0.000e+00    7.035e-01    3.384e-04
   53     505    9.862393e-04    0.000e+00    1.288e+01    3.939e-05
   54     511    9.634827e-04    0.000e+00    1.253e+00    4.072e-04
   55     517    9.720737e-04    0.000e+00    1.812e+00    4.207e-04
   56     523    9.786696e-04    0.000e+00    4.724e-01    3.351e-04
   57     529    1.004365e-03    0.000e+00    1.552e+00    1.309e-03
   58     535    1.000761e-03    0.000e+00    3.388e+00    1.343e-04
   59     542    1.039328e-03    0.000e+00    1.344e+00    2.661e-03
   60     548    9.826238e-04    0.000e+00    1.371e+01    1.574e-03

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   61     556    8.337194e-04    0.000e+00    2.665e+00    5.389e-03
   62     562    8.662932e-04    0.000e+00    6.618e-01    1.948e-03
   63     568    8.766331e-04    0.000e+00    2.556e+00    5.739e-04
   64     576    9.201220e-04    0.000e+00    1.107e+00    2.083e-03
   65     582    8.917120e-04    0.000e+00    1.103e+00    1.140e-03
   66     588    8.776260e-04    0.000e+00    1.102e+00    6.155e-04
   67     594    8.738691e-04    0.000e+00    1.102e+00    1.327e-04
   68     600    8.107384e-04    0.000e+00    1.089e+01    2.340e-03
   69     610    7.897239e-04    0.000e+00    6.798e-01    7.173e-06
   70     618    8.360556e-04    0.000e+00    6.792e-01    2.333e-03
   71     624    8.338904e-04    0.000e+00    1.883e+00    1.516e-04
   72     648    8.338791e-04    0.000e+00    1.358e+00    9.466e-09
   73     655    8.338786e-04    0.000e+00    1.358e+00    3.715e-08
   74     663    8.335368e-04    0.000e+00    5.086e+00    1.725e-05
   75     674    8.335018e-04    0.000e+00    4.207e+00    8.144e-09
   76     681    8.335008e-04    0.000e+00    3.383e+00    7.852e-08
   77     688    8.338687e-04    0.000e+00    1.804e+00    9.670e-06
   78     698    8.338615e-04    0.000e+00    1.876e+00    9.280e-09
   79     708    8.338011e-04    0.000e+00    1.358e+00    4.356e-08
   80     714    8.340281e-04    0.000e+00    8.666e+00    7.843e-06
   81     720    8.390941e-04    0.000e+00    6.816e+00    3.749e-04
   82     726    8.526698e-04    0.000e+00    2.522e+00    1.832e-03
   83     732    7.761155e-04    0.000e+00    4.613e+00    8.192e-04
   84     738    2.875327e-04    0.000e+00    2.301e+00    4.473e-03
   85     744    2.984424e-04    0.000e+00    1.842e+00    1.163e-03
   86     751    3.680418e-04    0.000e+00    1.454e+00    3.590e-03
   87     757    3.123760e-04    0.000e+00    1.497e+00    8.937e-04
   88     763    2.370267e-04    0.000e+00    4.351e+00    1.159e-03
   89     771    1.228976e-04    0.000e+00    1.814e+00    2.893e-03
   90     777    1.258064e-04    0.000e+00    1.842e+00    9.938e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   91     784    1.465203e-04    0.000e+00    2.538e+00    9.552e-04
   92     790    1.572964e-04    0.000e+00    1.898e+00    5.926e-04
   93     796    1.554861e-04    0.000e+00    1.835e+00    2.392e-05
   94     804    1.573748e-04    0.000e+00    1.730e+00    6.245e-05
   95     823    1.573808e-04    0.000e+00    8.939e-01    1.645e-07
   96     830    1.573795e-04    0.000e+00    8.936e-01    6.282e-07
   97     840    1.572362e-04    0.000e+00    1.474e+00    1.358e-07
   98     847    1.569053e-04    0.000e+00    8.783e-01    7.466e-06
   99     853    1.534597e-04    0.000e+00    1.137e+00    8.851e-05
  100     859    1.455093e-04    0.000e+00    1.013e+00    1.014e-04
  101     865    1.230868e-04    0.000e+00    5.654e-01    1.706e-04
  102     871    1.438095e-04    0.000e+00    8.492e-01    2.317e-04
  103     880    1.447485e-04    0.000e+00    4.262e-01    2.014e-05
  104     886    1.489417e-04    0.000e+00    6.135e-01    1.910e-04
  105     893    1.510340e-04    0.000e+00    5.584e-01    1.189e-04
  106     907    1.510531e-04    0.000e+00    2.546e-01    2.983e-08
  107     913    1.490949e-04    0.000e+00    7.251e-01    8.331e-05
  108     919    1.472543e-04    0.000e+00    6.773e-01    7.437e-05
  109     925    1.483374e-04    0.000e+00    6.773e-01    4.560e-05
  110     933    1.484825e-04    0.000e+00    3.414e-01    5.926e-06
  111     941    1.485556e-04    0.000e+00    2.546e-01    3.520e-06
  112     953    1.485556e-04    0.000e+00    2.546e-01    1.174e-09
  113     960    1.485556e-04    0.000e+00    2.546e-01    1.312e-09
  114     970    1.485493e-04    0.000e+00    5.092e-01    2.365e-09
  115     976    1.489518e-04    0.000e+00    9.969e-01    2.342e-05
  116     982    1.484085e-04    0.000e+00    5.078e-01    1.945e-05
  117     988    1.423628e-04    0.000e+00    5.565e-01    1.880e-04
  118     994    1.436655e-04    0.000e+00    8.229e-01    1.263e-04
  119    1000    1.346140e-04    0.000e+00    5.523e-01    3.800e-04
  120    1006    1.197205e-04    0.000e+00    2.706e-01    5.885e-05

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  121    1012    9.348026e-05    0.000e+00    6.437e-01    2.380e-04
  122    1020    8.635239e-05    0.000e+00    5.536e-01    1.482e-04
  123    1026    8.620002e-05    0.000e+00    6.407e-01    2.850e-05
  124    1033    8.745247e-05    0.000e+00    2.854e-01    4.578e-05
  125    1039    8.639626e-05    0.000e+00    3.635e-01    2.510e-05
  126    1047    8.651615e-05    0.000e+00    6.612e-01    3.796e-06
  127    1059    8.651380e-05    0.000e+00    3.637e-01    1.232e-07
  128    1065    8.641560e-05    0.000e+00    7.823e-02    3.572e-06
  129    1071    8.638773e-05    0.000e+00    2.898e-01    1.318e-06
  130    1083    8.637822e-05    0.000e+00    3.718e-01    5.858e-07
  131    1090    8.637710e-05    0.000e+00    4.071e-01    5.871e-07
  132    1105    8.637688e-05    0.000e+00    4.465e-01    3.770e-08
  133    1111    8.652969e-05    0.000e+00    2.260e-01    1.428e-06
  134    1117    8.681284e-05    0.000e+00    1.602e-01    1.626e-06
  135    1123    8.744250e-05    0.000e+00    9.497e-02    3.082e-06
  136    1129    9.151637e-05    0.000e+00    2.956e-01    1.512e-05
  137    1154    9.151651e-05    0.000e+00    2.956e-01    2.329e-09
  138    1161    9.151674e-05    0.000e+00    2.956e-01    1.204e-09
  139    1170    9.404142e-05    0.000e+00    2.664e-01    1.812e-05
  140    1184    9.423993e-05    0.000e+00    3.190e-01    1.582e-06

<a href = "matlab: helpview('optim','feasible_better_objective','CSHelpWindow');">Feasible point with lower objective function value found</a>.


Optimization stopped because the <a href = "matlab: helpview('optim','norm_curr_step_fminconip','CSHelpWindow');">relative changes in all elements of x</a> are
less than <a href = "matlab: helpview('optim','tolx','CSHelpWindow');">options.StepTolerance</a> = 1.000000e-10, and the relative maximum constraint
violation, 0.000000e+00, is less than <a href = "matlab: helpview('optim','tol_con','CSHelpWindow');">options.ConstraintTolerance</a> = 1.000000e-06.

<strong><< OPTIMIZATION COMPLETE >></strong>

Optimization Processing Time:
Total                = 17.6495 seconds
Avg. per Iteration   = 0.1243 seconds
Avg. per Func. Eval. = 0.0147 seconds

<strong>> Table 1 - States</strong>
                          <strong>Value</strong>   
                        <strong>__________</strong>

    <strong>1) xe    [m]    </strong>        0.0000
    <strong>2) ye    [m]    </strong>        0.0000
    <strong>3) ze    [m]    </strong>    -1219.0000
    <strong>4) u     [m/s]  </strong>       72.7275
    <strong>5) v     [m/s]  </strong>        0.0000
    <strong>6) w     [m/s]  </strong>       -1.0923
    <strong>7) phi   [deg]  </strong>        0.0000
    <strong>8) theta [deg]  </strong>       -0.8605
    <strong>9) psi   [deg]  </strong>        0.0000
    <strong>10) p    [deg/s]</strong>        0.0000
    <strong>11) q    [deg/s]</strong>        0.0000
    <strong>12) r    [deg/s]</strong>        0.0000


<strong>> Table 2 - Control Inputs</strong>
                          <strong>Value</strong> 
                          <strong>______</strong>

    <strong>1) dAileron  [deg]</strong>    0.0000
    <strong>2) dRudder   [deg]</strong>    0.0000
    <strong>3) dElevator [deg]</strong>    1.4382
    <strong>4) dFlap     [deg]</strong>    5.0000
    <strong>5) DEP_col   [deg]</strong>    0.0000
    <strong>6) DEP_slope [deg]</strong>    0.0000
    <strong>7) HTU       [deg]</strong>    0.5395


<strong>> Table 3 - Accelerations</strong>
                             <strong>Value</strong> 
                            <strong>_______</strong>

    <strong>1) xedot    [m/s]   </strong>    72.7357
    <strong>2) yedot    [m/s]   </strong>     0.0000
    <strong>3) zedot    [m/s]   </strong>     0.0001
    <strong>4) udot     [m/s2]  </strong>    -0.0085
    <strong>5) vdot     [m/s2]  </strong>     0.0000
    <strong>6) wdot     [m/s2]  </strong>     0.0014
    <strong>7) phidot   [deg/s] </strong>     0.0000
    <strong>8) thetadot [deg/s] </strong>     0.0000
    <strong>9) psidot   [deg/s] </strong>     0.0000
    <strong>10) pdot    [deg/s2]</strong>     0.0000
    <strong>11) qdot    [deg/s2]</strong>     0.0066
    <strong>12) rdot    [deg/s2]</strong>     0.0000


Va_actual =

   72.7357


Va_error =

   -0.0043


f0 =

   9.2916e-05

