<strong><< OPTIMIZATION START >></strong>

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   52     495    4.414230e-05    0.000e+00    4.313e-01    1.166e-04
   53     502    4.331497e-05    0.000e+00    8.872e-02    2.106e-05
   54     509    4.308296e-05    0.000e+00    3.005e-01    3.294e-06
   55     519    4.024476e-05    0.000e+00    2.876e-01    9.699e-05
   56     526    3.509953e-05    0.000e+00    1.786e-01    5.413e-05
   57     533    2.893863e-05    0.000e+00    2.234e-01    6.565e-05
   58     542    2.701296e-05    0.000e+00    5.495e-01    3.171e-05
   59     549    2.679808e-05    0.000e+00    5.678e-01    1.351e-05
   60     556    2.824773e-05    0.000e+00    2.810e-01    4.363e-05

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   61     563    2.736081e-05    0.000e+00    3.654e-01    1.331e-05
   62     571    2.687542e-05    0.000e+00    3.772e-01    1.560e-05
   63     578    2.653879e-05    0.000e+00    3.679e-01    4.651e-06
   64     585    2.522857e-05    0.000e+00    2.718e-01    1.630e-05
   65     592    2.454572e-05    0.000e+00    1.243e-01    2.603e-05
   66     599    2.472104e-05    0.000e+00    6.286e-02    2.228e-05
   67     606    2.540546e-05    0.000e+00    1.161e-01    4.888e-05
   68     613    2.619746e-05    0.000e+00    1.809e-01    4.499e-05
   69     620    2.525261e-05    0.000e+00    5.400e-01    4.493e-05
   70     627    2.504215e-05    0.000e+00    5.828e-01    1.338e-05
   71     634    2.314474e-05    0.000e+00    3.100e-01    6.514e-05
   72     641    2.220717e-05    0.000e+00    3.027e-01    2.435e-05
   73     648    2.223588e-05    0.000e+00    2.581e-01    5.442e-05
   74     659    2.124486e-05    0.000e+00    1.047e-01    8.203e-05
   75     668    1.832193e-05    0.000e+00    1.741e-01    3.648e-04
   76     680    1.402403e-05    0.000e+00    1.839e-01    5.641e-05
   77     688    1.379661e-05    0.000e+00    1.888e-01    7.171e-04
   78     695    1.506124e-05    0.000e+00    1.351e-01    1.630e-04
   79     702    1.008493e-05    0.000e+00    1.205e-01    1.225e-03
   80     709    1.182731e-05    0.000e+00    1.087e-01    7.105e-04
   81     716    1.181351e-05    0.000e+00    3.117e-01    1.456e-04
   82     723    1.039218e-05    0.000e+00    1.509e-01    1.675e-04
   83     733    9.349133e-06    0.000e+00    1.719e-01    7.279e-05
   84     740    8.297462e-06    0.000e+00    1.765e-01    2.264e-04
   85     747    6.719477e-06    0.000e+00    1.817e-01    2.688e-04
   86     754    7.107242e-06    0.000e+00    2.111e-01    7.231e-05
   87     761    7.066659e-06    0.000e+00    1.481e-01    1.205e-05
   88     768    6.874451e-06    0.000e+00    1.355e-01    4.466e-05
   89     775    6.795822e-06    0.000e+00    1.888e-01    3.457e-05
   90     783    6.071826e-06    0.000e+00    1.815e-01    2.314e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   91     790    6.215414e-06    0.000e+00    1.486e-01    7.696e-06
   92     799    6.747122e-06    0.000e+00    7.075e-02    6.349e-05
   93     806    7.258701e-06    0.000e+00    1.519e-01    1.686e-04
   94     813    7.745856e-06    0.000e+00    8.324e-02    1.173e-04
   95     820    7.815267e-06    0.000e+00    1.129e-01    4.441e-05
   96     827    7.471115e-06    0.000e+00    4.811e-02    1.237e-04
   97     848    7.471131e-06    0.000e+00    4.223e-02    8.301e-08
   98     855    7.012143e-06    0.000e+00    1.116e-01    8.585e-05
   99     862    6.797869e-06    0.000e+00    4.385e-02    9.574e-05
  100     870    6.697078e-06    0.000e+00    5.499e-02    1.757e-05
  101     877    6.804175e-06    0.000e+00    3.091e-02    1.142e-05
  102     885    7.154240e-06    0.000e+00    3.026e-02    1.562e-05
  103     892    7.076471e-06    0.000e+00    2.700e-02    2.329e-06
  104     907    7.074442e-06    0.000e+00    7.273e-03    4.197e-07
  105     914    4.866950e-06    0.000e+00    6.412e-02    6.536e-04
  106     921    4.619534e-06    0.000e+00    8.589e-02    1.364e-04
  107     928    4.523373e-06    0.000e+00    1.594e-01    2.639e-05
  108     935    3.771701e-06    0.000e+00    1.180e-01    4.439e-04
  109     942    3.728219e-06    0.000e+00    1.359e-01    3.524e-04
  110     949    3.718246e-06    0.000e+00    1.283e-01    1.129e-04
  111     956    3.689056e-06    0.000e+00    1.019e-01    5.293e-06
  112     963    3.680208e-06    0.000e+00    1.653e-01    2.603e-06
  113     970    3.240733e-06    0.000e+00    1.318e-01    1.025e-04
  114     977    3.222719e-06    0.000e+00    1.137e-01    8.330e-05
  115     984    3.197367e-06    0.000e+00    1.348e-01    3.032e-05
  116     991    3.022453e-06    0.000e+00    1.741e-01    2.966e-05
  117    1003    2.835714e-06    0.000e+00    5.624e-02    2.588e-05
  118    1011    2.709477e-06    0.000e+00    5.557e-02    2.649e-05
  119    1018    2.465184e-06    0.000e+00    1.127e-01    5.792e-05
  120    1025    2.030657e-06    0.000e+00    1.883e-01    8.213e-05

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  121    1032    1.560966e-06    0.000e+00    1.556e-01    3.768e-05
  122    1039    1.575341e-06    0.000e+00    1.248e-01    7.738e-05
  123    1048    1.630674e-06    0.000e+00    1.477e-01    2.911e-05
  124    1055    1.593313e-06    0.000e+00    1.398e-01    6.863e-06
  125    1062    1.544105e-06    0.000e+00    1.445e-01    6.600e-06
  126    1069    1.349598e-06    0.000e+00    1.066e-01    3.157e-05
  127    1076    1.196659e-06    0.000e+00    7.817e-02    5.476e-05
  128    1083    1.066277e-06    0.000e+00    1.141e-01    5.155e-05
  129    1093    9.564381e-07    0.000e+00    8.520e-02    6.160e-05
  130    1108    9.437976e-07    0.000e+00    9.575e-02    6.212e-06
  131    1116    9.514316e-07    0.000e+00    9.094e-02    7.875e-06
  132    1125    9.886699e-07    0.000e+00    8.193e-02    4.103e-05
  133    1132    8.384431e-07    0.000e+00    7.873e-02    5.029e-06
  134    1142    6.288952e-07    0.000e+00    7.653e-02    1.355e-05
  135    1149    6.164108e-07    0.000e+00    8.886e-02    8.385e-06
  136    1156    7.416067e-07    0.000e+00    5.111e-02    1.739e-05
  137    1163    6.174139e-07    0.000e+00    6.292e-02    9.521e-06
  138    1170    5.327741e-07    0.000e+00    6.243e-02    6.395e-06
  139    1177    4.760695e-07    0.000e+00    9.847e-02    3.513e-06
  140    1184    3.486590e-07    0.000e+00    1.005e-01    1.073e-05
  141    1191    3.498154e-07    0.000e+00    1.030e-01    4.811e-06
  142    1198    3.431208e-07    0.000e+00    8.857e-02    1.095e-06
  143    1205    3.766111e-07    0.000e+00    7.880e-02    9.476e-06
  144    1212    3.178544e-07    0.000e+00    6.557e-02    1.551e-06
  145    1220    2.939822e-07    0.000e+00    2.845e-02    4.023e-06
  146    1227    2.494497e-07    0.000e+00    2.671e-02    3.413e-06
  147    1234    1.169754e-07    0.000e+00    1.460e-02    1.928e-05
  148    1241    1.585427e-07    0.000e+00    1.552e-02    1.184e-05
  149    1248    1.506981e-07    0.000e+00    5.166e-03    8.992e-07
  150    1260    1.481158e-07    0.000e+00    7.954e-03    4.908e-07

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  151    1269    1.458073e-07    0.000e+00    5.366e-03    4.853e-07
  152    1276    1.526835e-07    0.000e+00    6.194e-03    8.265e-07
  153    1288    1.600739e-07    0.000e+00    3.264e-03    7.956e-07
  154    1303    1.597252e-07    0.000e+00    3.684e-03    1.760e-08
  155    1319    1.597214e-07    0.000e+00    3.580e-03    4.000e-09
  156    1327    1.596151e-07    0.000e+00    4.325e-03    1.837e-09
  157    1340    1.596009e-07    0.000e+00    3.957e-03    1.941e-09
  158    1355    1.595992e-07    0.000e+00    3.955e-03    2.411e-10
  159    1363    1.595953e-07    0.000e+00    3.954e-03    2.302e-10

<a href = "matlab: helpview('optim','feasible_better_objective','CSHelpWindow');">Feasible point with lower objective function value found</a>.


Optimization stopped because the <a href = "matlab: helpview('optim','norm_curr_step_fminconip','CSHelpWindow');">relative changes in all elements of x</a> are
less than <a href = "matlab: helpview('optim','tolx','CSHelpWindow');">options.StepTolerance</a> = 1.000000e-10, and the relative maximum constraint
violation, 0.000000e+00, is less than <a href = "matlab: helpview('optim','tol_con','CSHelpWindow');">options.ConstraintTolerance</a> = 1.000000e-06.

<strong><< OPTIMIZATION COMPLETE >></strong>

Optimization Processing Time:
Total                = 18.6552 seconds
Avg. per Iteration   = 0.1159 seconds
Avg. per Func. Eval. = 0.0136 seconds

<strong>> Table 1 - States</strong>
                         <strong>Value</strong> 
                        <strong>_______</strong>

    <strong>1) xe    [m]    </strong>     0.0000
    <strong>2) ye    [m]    </strong>     0.0000
    <strong>3) ze    [m]    </strong>    -5.0000
    <strong>4) u     [m/s]  </strong>    49.5790
    <strong>5) v     [m/s]  </strong>     0.0000
    <strong>6) w     [m/s]  </strong>     6.4755
    <strong>7) phi   [deg]  </strong>     0.0000
    <strong>8) theta [deg]  </strong>     7.4412
    <strong>9) psi   [deg]  </strong>     0.0000
    <strong>10) p    [deg/s]</strong>     0.0000
    <strong>11) q    [deg/s]</strong>     0.0000
    <strong>12) r    [deg/s]</strong>     0.0000


<strong>> Table 2 - Control Inputs</strong>
                           <strong>Value</strong>  
                          <strong>________</strong>

    <strong>1) dAileron  [deg]</strong>      0.0000
    <strong>2) dRudder   [deg]</strong>      0.0000
    <strong>3) dElevator [deg]</strong>    -11.3940
    <strong>4) dFlap     [deg]</strong>      0.0000
    <strong>5) DEP_col   [deg]</strong>      0.4971
    <strong>6) DEP_slope [deg]</strong>      0.0000
    <strong>7) HTU       [deg]</strong>     -0.0064


<strong>> Table 3 - Accelerations</strong>
                             <strong>Value</strong> 
                            <strong>_______</strong>

    <strong>1) xedot    [m/s]   </strong>    50.0001
    <strong>2) yedot    [m/s]   </strong>     0.0000
    <strong>3) zedot    [m/s]   </strong>     0.0001
    <strong>4) udot     [m/s2]  </strong>     0.0003
    <strong>5) vdot     [m/s2]  </strong>     0.0000
    <strong>6) wdot     [m/s2]  </strong>     0.0002
    <strong>7) phidot   [deg/s] </strong>     0.0000
    <strong>8) thetadot [deg/s] </strong>     0.0000
    <strong>9) psidot   [deg/s] </strong>     0.0000
    <strong>10) pdot    [deg/s2]</strong>    -0.0000
    <strong>11) qdot    [deg/s2]</strong>    -0.0002
    <strong>12) rdot    [deg/s2]</strong>    -0.0000


Va_actual =

   50.0001


Va_error =

   7.6550e-05


f0 =

   1.5869e-07

