<strong><< OPTIMIZATION START >></strong>

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  130    1087    9.980418e-06    0.000e+00    2.337e-01    6.487e-04
  131    1098    9.956298e-06    0.000e+00    2.396e-01    1.361e-07
  132    1107    1.075812e-05    0.000e+00    3.619e-01    6.493e-04
  133    1118    1.054990e-05    0.000e+00    2.656e-01    7.222e-07
  134    1128    9.983421e-06    0.000e+00    5.608e-02    3.249e-04
  135    1137    1.095359e-05    0.000e+00    1.738e-01    3.493e-04
  136    1148    1.084334e-05    0.000e+00    1.080e-01    1.998e-06
  137    1158    1.115523e-05    0.000e+00    7.718e-02    1.753e-04
  138    1165    1.114997e-05    0.000e+00    2.057e-02    1.581e-05
  139    1172    1.114544e-05    0.000e+00    3.013e-02    3.012e-05
  140    1179    1.089203e-05    0.000e+00    2.242e-02    3.146e-05
  141    1186    1.075463e-05    0.000e+00    1.080e-02    1.849e-05
  142    1193    1.069207e-05    0.000e+00    4.627e-03    5.483e-06
  143    1200    1.075045e-05    0.000e+00    8.311e-03    7.722e-06
  144    1207    1.080462e-05    0.000e+00    5.149e-03    6.906e-06
  145    1217    1.099666e-05    0.000e+00    1.295e-02    2.586e-05
  146    1229    1.078895e-05    0.000e+00    4.620e-02    2.818e-05
  147    1237    1.054566e-05    0.000e+00    3.537e-02    2.576e-05
  148    1248    1.049970e-05    0.000e+00    2.569e-02    3.149e-06
  149    1257    1.073791e-05    0.000e+00    2.727e-02    2.577e-05
  150    1264    1.071215e-05    0.000e+00    9.677e-03    4.805e-06

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  151    1271    1.075092e-05    0.000e+00    9.503e-03    4.831e-06
  152    1280    1.075571e-05    0.000e+00    9.463e-03    6.570e-07
  153    1292    1.075277e-05    0.000e+00    1.166e-02    2.938e-07
  154    1303    1.074978e-05    0.000e+00    4.231e-03    3.797e-07
  155    1311    1.074252e-05    0.000e+00    4.489e-03    6.379e-07
  156    1325    1.074096e-05    0.000e+00    6.057e-03    1.890e-07
  157    1340    1.074068e-05    0.000e+00    4.390e-03    1.565e-07
  158    1347    1.217222e-06    0.000e+00    2.733e-01    1.921e-03
  159    1354    4.642665e-07    0.000e+00    1.444e-01    5.864e-05
  160    1361    4.835353e-07    0.000e+00    1.289e-02    1.353e-04
  161    1368    4.707995e-07    0.000e+00    1.468e-02    5.759e-06
  162    1376    4.242036e-07    0.000e+00    2.210e-02    2.417e-05
  163    1383    4.528806e-07    0.000e+00    1.949e-02    1.581e-05
  164    1391    4.994944e-07    0.000e+00    1.979e-02    2.594e-05
  165    1402    4.980665e-07    0.000e+00    1.442e-02    1.584e-07
  166    1411    4.588992e-07    0.000e+00    1.301e-02    2.076e-05
  167    1420    4.549338e-07    0.000e+00    3.951e-03    1.363e-06
  168    1427    4.582370e-07    0.000e+00    7.342e-03    1.927e-06
  169    1434    4.741537e-07    0.000e+00    9.786e-03    9.452e-06
  170    1441    4.600194e-07    0.000e+00    7.750e-03    7.730e-06
  171    1448    4.295287e-07    0.000e+00    1.385e-02    1.614e-05
  172    1455    3.752992e-07    0.000e+00    2.357e-02    2.971e-05
  173    1462    4.134541e-07    0.000e+00    1.520e-02    2.273e-05
  174    1469    4.368544e-07    0.000e+00    1.005e-02    1.378e-05
  175    1476    4.506700e-07    0.000e+00    8.855e-03    8.294e-06
  176    1483    4.530024e-07    0.000e+00    9.122e-03    2.911e-06
  177    1490    4.526745e-07    0.000e+00    9.318e-03    3.528e-06
  178    1498    4.471193e-07    0.000e+00    5.595e-03    2.537e-06
  179    1512    4.471231e-07    0.000e+00    3.968e-03    2.482e-07
  180    1526    4.471087e-07    0.000e+00    3.664e-03    5.826e-08

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  181    1534    4.470628e-07    0.000e+00    3.566e-03    2.019e-08

<a href = "matlab: helpview('optim','feasible_better_objective','CSHelpWindow');">Feasible point with lower objective function value found</a>.


Optimization stopped because the <a href = "matlab: helpview('optim','norm_curr_step_fminconip','CSHelpWindow');">relative changes in all elements of x</a> are
less than <a href = "matlab: helpview('optim','tolx','CSHelpWindow');">options.StepTolerance</a> = 1.000000e-08, and the relative maximum constraint
violation, 0.000000e+00, is less than <a href = "matlab: helpview('optim','tol_con','CSHelpWindow');">options.ConstraintTolerance</a> = 1.000000e-06.

<strong><< OPTIMIZATION COMPLETE >></strong>

Optimization Processing Time:
Total                = 23.7190 seconds
Avg. per Iteration   = 0.1296 seconds
Avg. per Func. Eval. = 0.0154 seconds

<strong>> Table 1 - States</strong>
                          <strong>Value</strong>   
                        <strong>__________</strong>

    <strong>1) xe    [m]    </strong>        0.0000
    <strong>2) ye    [m]    </strong>        0.0000
    <strong>3) ze    [m]    </strong>    -1219.0000
    <strong>4) u     [m/s]  </strong>       72.7310
    <strong>5) v     [m/s]  </strong>        0.0000
    <strong>6) w     [m/s]  </strong>        1.1423
    <strong>7) phi   [deg]  </strong>        0.0000
    <strong>8) theta [deg]  </strong>        0.8999
    <strong>9) psi   [deg]  </strong>        0.0000
    <strong>10) p    [deg/s]</strong>        0.0000
    <strong>11) q    [deg/s]</strong>        0.0000
    <strong>12) r    [deg/s]</strong>        0.0000


<strong>> Table 2 - Control Inputs</strong>
                           <strong>Value</strong> 
                          <strong>_______</strong>

    <strong>1) dAileron  [deg]</strong>     0.0000
    <strong>2) dRudder   [deg]</strong>     0.0000
    <strong>3) dElevator [deg]</strong>    -0.8765
    <strong>4) dFlap     [deg]</strong>     0.0000
    <strong>5) DEP_col   [deg]</strong>     0.3070
    <strong>6) DEP_slope [deg]</strong>     0.0000
    <strong>7) HTU       [deg]</strong>     0.2711


<strong>> Table 3 - Accelerations</strong>
                             <strong>Value</strong> 
                            <strong>_______</strong>

    <strong>1) xedot    [m/s]   </strong>    72.7400
    <strong>2) yedot    [m/s]   </strong>     0.0000
    <strong>3) zedot    [m/s]   </strong>    -0.0001
    <strong>4) udot     [m/s2]  </strong>     0.0007
    <strong>5) vdot     [m/s2]  </strong>     0.0000
    <strong>6) wdot     [m/s2]  </strong>     0.0000
    <strong>7) phidot   [deg/s] </strong>     0.0000
    <strong>8) thetadot [deg/s] </strong>     0.0000
    <strong>9) psidot   [deg/s] </strong>     0.0000
    <strong>10) pdot    [deg/s2]</strong>     0.0000
    <strong>11) qdot    [deg/s2]</strong>    -0.0000
    <strong>12) rdot    [deg/s2]</strong>     0.0000

