<strong><< OPTIMIZATION START >></strong>

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   47     394    1.177912e-03    0.000e+00    1.682e+00    2.174e-04
   48     407    1.170833e-03    0.000e+00    1.776e-01    9.573e-05
   49     414    2.175574e-04    0.000e+00    2.436e+00    1.447e-02
   50     421    8.635840e-05    0.000e+00    8.700e-01    4.501e-03
   51     428    5.671316e-05    0.000e+00    4.349e-01    6.576e-04
   52     435    5.858545e-05    0.000e+00    1.254e+00    4.249e-04
   53     450    5.649664e-05    0.000e+00    4.016e-01    4.341e-05
   54     457    5.812896e-05    0.000e+00    1.436e-01    1.401e-04
   55     465    6.302933e-05    0.000e+00    2.231e-01    2.394e-04
   56     472    5.851237e-05    0.000e+00    9.155e-02    2.048e-04
   57     479    5.338431e-05    0.000e+00    1.850e-01    2.412e-04
   58     486    5.326955e-05    0.000e+00    8.073e-02    2.140e-05
   59     493    5.184604e-05    0.000e+00    3.047e-01    1.509e-04
   60     500    5.621704e-05    0.000e+00    1.419e-01    2.741e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   61     508    8.576327e-05    0.000e+00    1.146e+00    1.791e-03
   62     518    1.025500e-04    0.000e+00    1.740e+00    8.865e-04
   63     530    1.019068e-04    0.000e+00    1.076e+00    1.620e-04
   64     538    9.788607e-05    0.000e+00    1.172e+00    1.980e-04
   65     545    1.122811e-04    0.000e+00    3.063e-01    7.455e-04
   66     557    1.092067e-04    0.000e+00    2.488e-01    4.793e-05
   67     565    1.054564e-04    0.000e+00    2.464e-01    1.288e-04
   68     574    4.799917e-05    0.000e+00    9.951e-01    2.720e-03
   69     581    6.444939e-05    0.000e+00    3.990e-01    1.033e-03
   70     588    6.615428e-05    0.000e+00    1.359e-01    1.097e-04
   71     597    7.258352e-05    0.000e+00    4.757e-01    3.404e-04
   72     604    6.562018e-05    0.000e+00    5.566e-02    3.179e-04
   73     611    6.098382e-05    0.000e+00    3.977e-02    2.251e-04
   74     618    5.967647e-05    0.000e+00    2.613e-02    4.804e-05
   75     625    5.707959e-05    0.000e+00    2.887e-02    9.790e-05
   76     632    5.695373e-05    0.000e+00    3.594e-02    1.070e-05
   77     639    5.553459e-05    0.000e+00    1.923e-01    6.556e-05
   78     646    5.641661e-05    0.000e+00    9.458e-02    4.486e-05
   79     660    5.653166e-05    0.000e+00    7.797e-02    8.413e-06
   80     668    5.696749e-05    0.000e+00    4.343e-02    2.150e-05
   81     678    5.767979e-05    0.000e+00    5.403e-02    3.236e-05
   82     685    5.733757e-05    0.000e+00    3.670e-02    1.856e-05
   83     694    5.716351e-05    0.000e+00    4.509e-02    1.310e-05
   84     704    5.707929e-05    0.000e+00    3.991e-02    5.359e-06
   85     711    5.589499e-05    0.000e+00    1.117e-01    5.865e-05
   86     725    5.594959e-05    0.000e+00    9.149e-02    5.185e-06
   87     732    5.593658e-05    0.000e+00    2.086e-01    5.149e-06
   88     739    5.540016e-05    0.000e+00    1.568e-01    1.948e-05
   89     747    5.472827e-05    0.000e+00    4.767e-02    2.401e-05
   90     754    5.648458e-05    0.000e+00    4.767e-02    9.493e-05

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   91     761    5.972793e-05    0.000e+00    2.128e-02    1.750e-04
   92     768    5.774679e-05    0.000e+00    2.077e-02    9.598e-05
   93     775    5.662990e-05    0.000e+00    2.455e-02    5.016e-05
   94     782    5.322048e-05    0.000e+00    8.564e-02    1.574e-04
   95     789    5.538198e-05    0.000e+00    7.089e-02    1.181e-04
   96     796    5.869542e-05    0.000e+00    2.194e-02    1.823e-04
   97     804    7.342220e-05    0.000e+00    2.327e-01    7.315e-04
   98     811    6.524354e-05    0.000e+00    9.338e-02    3.685e-04
   99     818    6.301027e-05    0.000e+00    9.407e-02    9.036e-05
  100     826    5.714324e-05    0.000e+00    1.679e-01    2.863e-04
  101     833    5.884957e-05    0.000e+00    1.139e-01    1.018e-04
  102     840    6.088952e-05    0.000e+00    1.314e-01    1.328e-04
  103     847    6.014728e-05    0.000e+00    9.559e-02    3.192e-05
  104     854    5.376266e-05    0.000e+00    1.804e-01    2.627e-04
  105     861    5.529446e-05    0.000e+00    2.399e-01    1.026e-04
  106     869    5.606650e-05    0.000e+00    1.780e-01    3.394e-05
  107     877    5.687767e-05    0.000e+00    7.302e-02    3.596e-05
  108     884    5.717785e-05    0.000e+00    2.196e-02    1.511e-05
  109     891    5.860535e-05    0.000e+00    1.755e-01    7.112e-05
  110     898    5.746800e-05    0.000e+00    6.140e-02    5.385e-05
  111     905    5.695180e-05    0.000e+00    3.730e-02    2.391e-05
  112     913    5.457152e-05    0.000e+00    5.413e-02    1.147e-04
  113     921    5.371967e-05    0.000e+00    6.930e-02    4.314e-05
  114     928    5.547603e-05    0.000e+00    7.287e-02    9.192e-05
  115     935    5.941944e-05    0.000e+00    1.134e-01    2.053e-04
  116     942    6.062192e-05    0.000e+00    1.899e-01    6.865e-05
  117     949    6.073432e-05    0.000e+00    3.886e-01    3.282e-05
  118     956    7.371816e-05    0.000e+00    2.346e+00    7.173e-04
  119     967    7.318431e-05    0.000e+00    2.090e+00    1.879e-04
  120     974    4.577565e-05    0.000e+00    2.772e-01    1.257e-03

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  121     981    5.665351e-05    0.000e+00    2.772e-01    6.947e-04
  122     988    7.689554e-05    0.000e+00    3.875e-01    1.086e-03
  123     995    6.995005e-05    0.000e+00    2.713e-01    1.776e-04
  124    1002    6.244514e-05    0.000e+00    1.626e-01    1.846e-04
  125    1009    5.787122e-05    0.000e+00    1.620e-01    3.730e-04
  126    1021    5.741668e-05    0.000e+00    3.064e-02    2.988e-05
  127    1028    1.687476e-05    0.000e+00    3.635e-01    2.881e-03
  128    1036    6.602964e-06    0.000e+00    3.607e-01    1.590e-03
  129    1043    4.439271e-06    0.000e+00    3.699e-01    2.815e-04
  130    1050    3.961697e-06    0.000e+00    1.667e-01    2.075e-05
  131    1057    3.365672e-06    0.000e+00    2.044e-01    3.220e-05
  132    1064    3.222105e-06    0.000e+00    1.147e-01    2.302e-05
  133    1076    3.245342e-06    0.000e+00    9.744e-03    3.577e-06
  134    1087    3.224788e-06    0.000e+00    1.779e-02    5.109e-06
  135    1094    2.919207e-06    0.000e+00    7.841e-02    1.144e-05
  136    1102    2.677672e-06    0.000e+00    2.561e-01    4.543e-05
  137    1109    2.555998e-06    0.000e+00    9.166e-02    2.679e-05
  138    1116    2.559318e-06    0.000e+00    1.987e-02    2.553e-06
  139    1123    2.514650e-06    0.000e+00    3.144e-02    9.494e-06
  140    1130    2.514483e-06    0.000e+00    3.432e-02    1.116e-06
  141    1140    2.518064e-06    0.000e+00    3.544e-02    3.581e-06
  142    1147    2.498358e-06    0.000e+00    1.960e-02    1.086e-06
  143    1156    2.488332e-06    0.000e+00    6.188e-03    1.970e-06
  144    1163    2.483979e-06    0.000e+00    1.794e-02    2.785e-06
  145    1170    2.482994e-06    0.000e+00    1.516e-02    3.264e-06
  146    1177    2.604484e-06    0.000e+00    5.887e-02    3.555e-05
  147    1184    2.495107e-06    0.000e+00    5.420e-02    8.805e-06
  148    1191    2.453557e-06    0.000e+00    6.487e-02    1.128e-05
  149    1199    2.765847e-06    0.000e+00    1.396e-01    1.658e-04
  150    1206    2.419123e-06    0.000e+00    5.952e-02    6.655e-05

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  151    1213    2.392098e-06    0.000e+00    3.813e-02    4.988e-06
  152    1220    2.394587e-06    0.000e+00    2.802e-02    5.502e-05
  153    1227    2.487185e-06    0.000e+00    4.356e-02    1.655e-04
  154    1234    2.418465e-06    0.000e+00    3.522e-02    5.374e-06
  155    1246    2.401049e-06    0.000e+00    6.743e-03    4.726e-06
  156    1253    4.110229e-07    0.000e+00    1.922e-01    1.018e-03
  157    1261    1.038424e-08    0.000e+00    8.083e-02    9.282e-05
  158    1268    1.012117e-07    0.000e+00    1.412e-02    1.650e-04
  159    1275    1.003240e-07    0.000e+00    1.419e-02    2.671e-06
  160    1296    1.002904e-07    0.000e+00    8.574e-03    4.984e-09

<a href = "matlab: helpview('optim','feasible_better_objective','CSHelpWindow');">Feasible point with lower objective function value found</a>.


Optimization stopped because the <a href = "matlab: helpview('optim','norm_curr_step_fminconip','CSHelpWindow');">relative changes in all elements of x</a> are
less than <a href = "matlab: helpview('optim','tolx','CSHelpWindow');">options.StepTolerance</a> = 1.000000e-10, and the relative maximum constraint
violation, 0.000000e+00, is less than <a href = "matlab: helpview('optim','tol_con','CSHelpWindow');">options.ConstraintTolerance</a> = 1.000000e-06.

<strong><< OPTIMIZATION COMPLETE >></strong>

Optimization Processing Time:
Total                = 18.9049 seconds
Avg. per Iteration   = 0.1167 seconds
Avg. per Func. Eval. = 0.0145 seconds

<strong>> Table 1 - States</strong>
                         <strong>Value</strong> 
                        <strong>_______</strong>

    <strong>1) xe    [m]    </strong>     0.0000
    <strong>2) ye    [m]    </strong>     0.0000
    <strong>3) ze    [m]    </strong>    -5.0000
    <strong>4) u     [m/s]  </strong>    49.9573
    <strong>5) v     [m/s]  </strong>     0.0000
    <strong>6) w     [m/s]  </strong>     2.0672
    <strong>7) phi   [deg]  </strong>     0.0000
    <strong>8) theta [deg]  </strong>     2.3696
    <strong>9) psi   [deg]  </strong>     0.0000
    <strong>10) p    [deg/s]</strong>     0.0000
    <strong>11) q    [deg/s]</strong>     0.0000
    <strong>12) r    [deg/s]</strong>     0.0000


<strong>> Table 2 - Control Inputs</strong>
                           <strong>Value</strong> 
                          <strong>_______</strong>

    <strong>1) dAileron  [deg]</strong>     0.0000
    <strong>2) dRudder   [deg]</strong>     0.0000
    <strong>3) dElevator [deg]</strong>    -4.5423
    <strong>4) dFlap     [deg]</strong>    12.0000
    <strong>5) DEP_col   [deg]</strong>     0.4858
    <strong>6) DEP_slope [deg]</strong>     0.0000
    <strong>7) HTU       [deg]</strong>    -0.0136


<strong>> Table 3 - Accelerations</strong>
                             <strong>Value</strong> 
                            <strong>_______</strong>

    <strong>1) xedot    [m/s]   </strong>    50.0000
    <strong>2) yedot    [m/s]   </strong>     0.0000
    <strong>3) zedot    [m/s]   </strong>    -0.0001
    <strong>4) udot     [m/s2]  </strong>     0.0003
    <strong>5) vdot     [m/s2]  </strong>     0.0000
    <strong>6) wdot     [m/s2]  </strong>    -0.0000
    <strong>7) phidot   [deg/s] </strong>     0.0000
    <strong>8) thetadot [deg/s] </strong>     0.0000
    <strong>9) psidot   [deg/s] </strong>     0.0000
    <strong>10) pdot    [deg/s2]</strong>    -0.0000
    <strong>11) qdot    [deg/s2]</strong>     0.0000
    <strong>12) rdot    [deg/s2]</strong>    -0.0000


Va_actual =

   50.0000


Va_error =

   2.9892e-05


f0 =

   1.0019e-07

