<strong><< OPTIMIZATION START >></strong>

Initial point X0 is not between bounds LB and UB; 
FMINCON shifted X0 to strictly satisfy the bounds.

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   63     512    5.322993e-04    0.000e+00    8.624e-01    3.004e-02
   64     519    4.957375e-04    0.000e+00    2.851e-01    2.375e-02
   65     536    5.086604e-04    0.000e+00    2.055e-01    3.185e-04
   66     544    5.210591e-04    0.000e+00    4.535e-01    2.742e-04
   67     551    5.023585e-04    0.000e+00    3.729e-01    1.719e-04
   68     558    4.913220e-04    0.000e+00    1.268e-01    1.738e-04
   69     565    4.894805e-04    0.000e+00    6.907e-02    3.514e-05
   70     572    4.894155e-04    0.000e+00    1.522e-01    1.886e-04
   71     584    4.804033e-04    0.000e+00    1.575e-01    2.031e-04
   72     592    4.891310e-04    0.000e+00    3.564e-01    1.763e-04
   73     599    4.965940e-04    0.000e+00    2.088e-01    1.144e-04
   74     606    4.955433e-04    0.000e+00    1.170e-01    6.810e-06
   75     614    4.929026e-04    0.000e+00    6.862e-02    3.265e-05
   76     621    4.902977e-04    0.000e+00    5.062e-02    5.048e-05
   77     628    4.849073e-04    0.000e+00    4.541e-02    3.902e-04
   78     637    4.776505e-04    0.000e+00    1.956e-01    1.279e-03
   79     649    4.161295e-04    0.000e+00    4.268e-01    1.346e-03
   80     656    4.597022e-04    0.000e+00    2.543e-01    8.910e-04
   81     664    6.075165e-04    0.000e+00    2.019e-01    2.556e-03
   82     671    6.042390e-04    0.000e+00    2.616e-01    1.917e-03
   83     678    4.284950e-04    0.000e+00    4.670e-01    2.819e-03
   84     685    4.626260e-04    0.000e+00    3.100e-01    1.046e-03
   85     692    4.716597e-04    0.000e+00    8.515e-02    1.739e-03
   86     699    4.612388e-04    0.000e+00    6.102e-02    7.788e-04
   87     706    3.918442e-04    0.000e+00    8.822e-01    5.809e-03
   88     717    3.882761e-04    0.000e+00    3.911e-01    7.467e-06
   89     732    3.755267e-04    0.000e+00    6.155e-01    2.634e-04
   90     739    4.301367e-04    0.000e+00    5.408e-01    1.062e-03

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   91     748    4.544617e-04    0.000e+00    1.726e-01    3.558e-04
   92     755    4.327050e-04    0.000e+00    7.021e-02    3.005e-04
   93     762    4.256872e-04    0.000e+00    1.229e-01    8.749e-05
   94     773    4.256079e-04    0.000e+00    3.368e-02    3.494e-06
   95     782    4.257965e-04    0.000e+00    1.051e-01    3.262e-05
   96     795    4.249022e-04    0.000e+00    1.354e-01    1.606e-05
   97     803    4.239218e-04    0.000e+00    7.591e-02    1.582e-05
   98     818    4.238850e-04    0.000e+00    3.943e-02    3.042e-06
   99     826    4.239911e-04    0.000e+00    5.771e-02    1.932e-06
  100     833    4.297090e-04    0.000e+00    8.733e-02    9.850e-05
  101     840    4.312221e-04    0.000e+00    4.045e-02    2.773e-05
  102     848    4.317415e-04    0.000e+00    2.468e-02    1.247e-05
  103     855    4.309217e-04    0.000e+00    5.874e-02    1.271e-05
  104     863    4.285576e-04    0.000e+00    5.633e-02    3.590e-05
  105     876    4.281324e-04    0.000e+00    7.526e-02    8.136e-06
  106     884    4.289891e-04    0.000e+00    5.594e-02    1.524e-05
  107     895    4.280230e-04    0.000e+00    4.872e-02    2.716e-05
  108     903    4.261880e-04    0.000e+00    8.889e-02    3.054e-05
  109     913    4.359795e-04    0.000e+00    4.195e-02    1.765e-04
  110     926    4.354134e-04    0.000e+00    6.177e-02    8.618e-06
  111     934    4.348644e-04    0.000e+00    3.249e-02    9.500e-06
  112     945    4.348636e-04    0.000e+00    5.587e-02    3.306e-06
  113     953    4.319057e-04    0.000e+00    4.095e-02    5.117e-05
  114     964    4.317455e-04    0.000e+00    3.064e-02    2.340e-06
  115     973    4.288054e-04    0.000e+00    5.541e-02    5.115e-05
  116     980    4.302006e-04    0.000e+00    5.546e-02    2.403e-05
  117     987    4.329298e-04    0.000e+00    3.363e-02    4.701e-05
  118     994    4.314007e-04    0.000e+00    3.669e-02    2.570e-05
  119    1001    4.292425e-04    0.000e+00    2.000e-02    3.645e-05
  120    1008    5.510888e-05    0.000e+00    1.147e+00    1.034e-02

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  121    1015    3.903913e-05    0.000e+00    1.197e+00    6.070e-04
  122    1022    2.845021e-05    0.000e+00    8.437e-01    4.173e-04
  123    1029    2.061538e-05    0.000e+00    4.889e-01    3.406e-04
  124    1036    2.030653e-05    0.000e+00    7.628e-02    9.548e-05
  125    1043    2.041631e-05    0.000e+00    1.018e-01    2.964e-05
  126    1050    2.059334e-05    0.000e+00    8.975e-02    1.586e-05
  127    1063    2.059485e-05    0.000e+00    6.433e-02    2.196e-07
  128    1071    2.059635e-05    0.000e+00    8.646e-02    1.902e-07
  129    1078    2.003906e-05    0.000e+00    5.934e-02    4.415e-05
  130    1085    1.905972e-05    0.000e+00    7.620e-02    7.951e-05
  131    1092    1.970517e-05    0.000e+00    9.497e-02    5.325e-05
  132    1099    2.072617e-05    0.000e+00    4.013e-02    8.185e-05
  133    1106    2.048088e-05    0.000e+00    7.725e-02    1.943e-05
  134    1115    2.014273e-05    0.000e+00    7.173e-02    2.734e-05
  135    1122    2.028823e-05    0.000e+00    4.490e-02    1.175e-05
  136    1132    2.046073e-05    0.000e+00    7.317e-02    1.403e-05
  137    1139    2.053882e-05    0.000e+00    7.942e-02    6.166e-06
  138    1146    2.133533e-05    0.000e+00    3.030e-02    6.210e-05
  139    1153    2.105355e-05    0.000e+00    3.656e-02    2.222e-05
  140    1161    2.053786e-05    0.000e+00    3.705e-02    4.065e-05
  141    1170    2.043962e-05    0.000e+00    6.552e-02    7.863e-06
  142    1178    2.040400e-05    0.000e+00    7.979e-02    2.783e-06

<a href = "matlab: helpview('optim','feasible_better_objective','CSHelpWindow');">Feasible point with lower objective function value found</a>.


Optimization stopped because the <a href = "matlab: helpview('optim','norm_curr_step_fminconip','CSHelpWindow');">relative changes in all elements of x</a> are
less than <a href = "matlab: helpview('optim','tolx','CSHelpWindow');">options.StepTolerance</a> = 1.000000e-08, and the relative maximum constraint
violation, 0.000000e+00, is less than <a href = "matlab: helpview('optim','tol_con','CSHelpWindow');">options.ConstraintTolerance</a> = 1.000000e-06.

<strong><< OPTIMIZATION COMPLETE >></strong>

Optimization Processing Time:
Total                = 16.7728 seconds
Avg. per Iteration   = 0.1165 seconds
Avg. per Func. Eval. = 0.0141 seconds

<strong>> Table 1 - States</strong>
                          <strong>Value</strong>  
                        <strong>_________</strong>

    <strong>1) xe    [m]    </strong>       0.0000
    <strong>2) ye    [m]    </strong>       0.0000
    <strong>3) ze    [m]    </strong>    -500.0000
    <strong>4) u     [m/s]  </strong>      54.9833
    <strong>5) v     [m/s]  </strong>       0.0000
    <strong>6) w     [m/s]  </strong>       1.3555
    <strong>7) phi   [deg]  </strong>       0.0000
    <strong>8) theta [deg]  </strong>       1.4132
    <strong>9) psi   [deg]  </strong>       0.0000
    <strong>10) p    [deg/s]</strong>       0.0000
    <strong>11) q    [deg/s]</strong>       0.0000
    <strong>12) r    [deg/s]</strong>       0.0000


<strong>> Table 2 - Control Inputs</strong>
                           <strong>Value</strong> 
                          <strong>_______</strong>

    <strong>1) dAileron  [deg]</strong>     0.0000
    <strong>2) dRudder   [deg]</strong>     0.0000
    <strong>3) dElevator [deg]</strong>    -1.9678
    <strong>4) dFlap     [deg]</strong>    11.0000
    <strong>5) DEP_col   [deg]</strong>     0.2621
    <strong>6) DEP_slope [deg]</strong>     0.0000
    <strong>7) HTU       [deg]</strong>     0.2272


<strong>> Table 3 - Accelerations</strong>
                             <strong>Value</strong> 
                            <strong>_______</strong>

    <strong>1) xedot    [m/s]   </strong>    55.0000
    <strong>2) yedot    [m/s]   </strong>     0.0000
    <strong>3) zedot    [m/s]   </strong>    -0.0009
    <strong>4) udot     [m/s2]  </strong>     0.0044
    <strong>5) vdot     [m/s2]  </strong>     0.0000
    <strong>6) wdot     [m/s2]  </strong>    -0.0007
    <strong>7) phidot   [deg/s] </strong>     0.0000
    <strong>8) thetadot [deg/s] </strong>     0.0000
    <strong>9) psidot   [deg/s] </strong>     0.0000
    <strong>10) pdot    [deg/s2]</strong>    -0.0000
    <strong>11) qdot    [deg/s2]</strong>     0.0005
    <strong>12) rdot    [deg/s2]</strong>     0.0000

