<strong><< OPTIMIZATION START >></strong>

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   78     714    6.168272e-03    0.000e+00    3.543e+00    1.768e-05
   79     722    6.280588e-03    0.000e+00    1.264e+00    1.784e-03
   80     739    6.279022e-03    0.000e+00    2.002e+00    3.536e-06
   81     747    6.279322e-03    0.000e+00    7.426e+00    3.095e-05
   82     755    6.368107e-03    0.000e+00    3.619e+00    1.163e-03
   83     767    6.363583e-03    0.000e+00    2.620e+00    1.978e-05
   84     775    6.367226e-03    0.000e+00    2.732e+00    5.243e-05
   85     787    6.365986e-03    0.000e+00    6.006e+00    9.137e-06
   86     794    6.399789e-03    0.000e+00    1.137e+01    5.261e-04
   87     806    6.370907e-03    0.000e+00    2.560e+00    2.023e-04
   88     818    6.357782e-03    0.000e+00    3.963e+00    1.001e-04
   89     829    6.343091e-03    0.000e+00    2.122e+01    9.866e-05
   90     840    6.330017e-03    0.000e+00    2.862e+00    9.834e-05

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
   91     857    6.329648e-03    0.000e+00    2.568e+00    1.534e-06
   92     868    6.328171e-03    0.000e+00    1.019e+01    3.048e-06
   93     876    6.327201e-03    0.000e+00    6.609e-01    7.245e-06
   94     888    6.325136e-03    0.000e+00    1.382e+01    6.128e-06
   95     895    6.294275e-03    0.000e+00    8.433e+00    3.198e-03
   96     902    6.041262e-03    0.000e+00    1.410e+01    2.362e-03
   97     912    5.515430e-03    0.000e+00    1.402e+01    5.406e-03
   98     924    4.659671e-03    0.000e+00    3.457e+00    4.292e-03
   99     932    5.076230e-03    0.000e+00    1.227e+01    5.381e-03
  100     939    4.820876e-03    0.000e+00    1.118e+01    3.082e-03
  101     946    4.761170e-03    0.000e+00    3.144e+00    7.515e-04
  102     953    4.631783e-03    0.000e+00    1.562e+01    1.735e-03
  103     960    4.669416e-03    0.000e+00    7.578e+00    7.452e-04
  104     967    4.924237e-03    0.000e+00    1.539e+01    4.145e-03
  105     974    4.854821e-03    0.000e+00    6.847e+00    4.064e-04
  106     981    4.879767e-03    0.000e+00    3.414e+00    1.181e-03
  107     988    4.627845e-03    0.000e+00    1.392e+01    9.440e-04
  108     997    4.590386e-03    0.000e+00    5.828e+00    1.792e-04
  109    1004    4.504740e-03    0.000e+00    2.291e+01    3.474e-04
  110    1018    4.503347e-03    0.000e+00    6.593e+00    3.722e-06
  111    1025    4.141305e-03    0.000e+00    3.062e+00    1.605e-03
  112    1032    4.290992e-03    0.000e+00    1.198e+01    2.128e-03
  113    1046    4.246492e-03    0.000e+00    4.204e+00    4.103e-04
  114    1054    4.106227e-03    0.000e+00    1.399e+01    1.069e-03
  115    1065    4.015829e-03    0.000e+00    7.772e-01    1.706e-03
  116    1073    3.747902e-03    0.000e+00    7.887e+00    2.151e-03
  117    1085    3.477310e-03    0.000e+00    1.934e+00    9.477e-04
  118    1093    3.609222e-03    0.000e+00    2.795e+00    2.183e-03
  119    1100    3.790946e-03    0.000e+00    1.596e+00    2.495e-03
  120    1107    3.893945e-03    0.000e+00    1.402e+00    9.931e-04

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  121    1129    3.893904e-03    0.000e+00    1.677e+00    1.493e-08
  122    1137    3.893864e-03    0.000e+00    1.677e+00    1.445e-07
  123    1148    3.892993e-03    0.000e+00    1.540e+00    2.482e-07
  124    1156    3.890268e-03    0.000e+00    8.400e+00    1.802e-06
  125    1167    3.876998e-03    0.000e+00    1.320e+00    2.605e-06
  126    1175    3.877538e-03    0.000e+00    5.057e+00    7.763e-06
  127    1186    3.875513e-03    0.000e+00    5.712e+00    1.993e-05
  128    1204    3.875492e-03    0.000e+00    1.687e+00    3.168e-08
  129    1212    3.875504e-03    0.000e+00    1.687e+00    5.028e-08
  130    1223    3.875370e-03    0.000e+00    1.887e+00    1.407e-07
  131    1232    3.875443e-03    0.000e+00    1.887e+00    3.377e-07
  132    1243    3.875250e-03    0.000e+00    1.071e+00    9.879e-07
  133    1251    3.875119e-03    0.000e+00    6.044e+00    1.340e-06
  134    1262    3.873777e-03    0.000e+00    1.838e+00    1.848e-06
  135    1271    3.873973e-03    0.000e+00    1.976e+00    2.681e-06
  136    1278    3.782914e-03    0.000e+00    8.666e-01    1.011e-03
  137    1285    3.810691e-03    0.000e+00    3.843e+00    8.756e-04
  138    1302    3.810699e-03    0.000e+00    1.981e+00    1.205e-07
  139    1310    3.810734e-03    0.000e+00    1.981e+00    4.278e-07
  140    1323    3.810555e-03    0.000e+00    3.927e+00    1.306e-07
  141    1330    3.821518e-03    0.000e+00    8.635e+00    2.189e-04
  142    1337    3.849147e-03    0.000e+00    2.945e+00    2.851e-04
  143    1347    3.876450e-03    0.000e+00    4.366e+00    2.810e-04
  144    1360    3.884139e-03    0.000e+00    3.764e+00    1.662e-05
  145    1368    3.878487e-03    0.000e+00    5.505e+00    7.069e-05
  146    1375    3.830354e-03    0.000e+00    3.397e+00    5.576e-04
  147    1383    3.852428e-03    0.000e+00    2.353e+00    3.690e-04
  148    1390    3.854850e-03    0.000e+00    3.521e+00    3.371e-05
  149    1400    3.861025e-03    0.000e+00    3.298e+00    6.382e-05
  150    1407    3.865316e-03    0.000e+00    4.633e+00    5.778e-05

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  151    1414    3.914436e-03    0.000e+00    3.556e+00    5.277e-04
  152    1421    3.884622e-03    0.000e+00    1.002e+01    3.088e-04
  153    1445    3.884526e-03    0.000e+00    1.667e+00    2.506e-08
  154    1458    3.884478e-03    0.000e+00    5.130e+00    2.302e-08
  155    1466    3.884443e-03    0.000e+00    5.130e+00    2.633e-07
  156    1473    3.526877e-03    0.000e+00    2.333e+00    3.431e-03
  157    1480    3.532407e-03    0.000e+00    1.002e+01    1.130e-04
  158    1487    3.464193e-03    0.000e+00    5.275e+00    4.922e-04
  159    1495    3.363766e-03    0.000e+00    1.106e+01    7.924e-04
  160    1502    3.568974e-03    0.000e+00    4.118e+00    2.359e-03
  161    1509    3.630899e-03    0.000e+00    4.052e+00    7.940e-04
  162    1516    3.722610e-03    0.000e+00    1.043e+01    1.038e-03
  163    1534    3.722527e-03    0.000e+00    1.319e+00    6.350e-08
  164    1542    3.722549e-03    0.000e+00    1.319e+00    1.774e-07
  165    1550    3.723923e-03    0.000e+00    5.439e+00    1.114e-05
  166    1565    3.723854e-03    0.000e+00    1.806e+00    4.709e-08
  167    1572    3.723395e-03    0.000e+00    1.117e+01    6.011e-06
  168    1582    3.723266e-03    0.000e+00    4.634e+00    8.011e-07
  169    1594    3.723211e-03    0.000e+00    1.593e+00    6.896e-08
  170    1611    3.723204e-03    0.000e+00    1.614e+00    1.667e-09
  171    1618    3.722333e-03    0.000e+00    6.850e+00    1.891e-06
  172    1625    3.707158e-03    0.000e+00    3.762e+00    1.233e-04
  173    1635    3.685110e-03    0.000e+00    3.699e+00    1.747e-04
  174    1647    3.671820e-03    0.000e+00    4.435e+00    2.181e-05
  175    1657    3.668565e-03    0.000e+00    3.582e+00    2.347e-05
  176    1664    3.668402e-03    0.000e+00    3.523e+00    4.536e-05
  177    1671    3.695041e-03    0.000e+00    3.648e+00    2.202e-04
  178    1680    3.749978e-03    0.000e+00    3.871e+00    4.389e-04
  179    1693    3.753599e-03    0.000e+00    1.394e+00    2.477e-05
  180    1704    3.745816e-03    0.000e+00    1.627e+00    4.187e-05

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  181    1712    3.746047e-03    0.000e+00    8.325e+00    5.533e-05
  182    1726    3.744598e-03    0.000e+00    1.885e+00    9.883e-06
  183    1733    3.704084e-03    0.000e+00    1.651e+00    1.281e-04
  184    1748    3.701086e-03    0.000e+00    1.497e+00    1.540e-05
  185    1757    3.698850e-03    0.000e+00    1.292e+00    4.873e-06
  186    1768    3.696157e-03    0.000e+00    9.099e-01    9.876e-06
  187    1781    3.695557e-03    0.000e+00    2.675e+00    2.472e-06
  188    1799    3.695508e-03    0.000e+00    2.717e+00    2.112e-08
  189    1815    3.695484e-03    0.000e+00    2.312e+00    4.333e-09

<a href = "matlab: helpview('optim','feasible_better_objective','CSHelpWindow');">Feasible point with lower objective function value found</a>.


Optimization stopped because the <a href = "matlab: helpview('optim','norm_curr_step_fminconip','CSHelpWindow');">relative changes in all elements of x</a> are
less than <a href = "matlab: helpview('optim','tolx','CSHelpWindow');">options.StepTolerance</a> = 1.000000e-10, and the relative maximum constraint
violation, 0.000000e+00, is less than <a href = "matlab: helpview('optim','tol_con','CSHelpWindow');">options.ConstraintTolerance</a> = 1.000000e-06.

<strong><< OPTIMIZATION COMPLETE >></strong>

Optimization Processing Time:
Total                = 21.2509 seconds
Avg. per Iteration   = 0.1113 seconds
Avg. per Func. Eval. = 0.0116 seconds

<strong>> Table 1 - States</strong>
                         <strong>Value</strong> 
                        <strong>_______</strong>

    <strong>1) xe    [m]    </strong>     0.0000
    <strong>2) ye    [m]    </strong>     0.0000
    <strong>3) ze    [m]    </strong>    -5.0000
    <strong>4) u     [m/s]  </strong>    49.8012
    <strong>5) v     [m/s]  </strong>     0.0000
    <strong>6) w     [m/s]  </strong>     4.5976
    <strong>7) phi   [deg]  </strong>     0.0000
    <strong>8) theta [deg]  </strong>     5.2736
    <strong>9) psi   [deg]  </strong>     0.0000
    <strong>10) p    [deg/s]</strong>     0.0000
    <strong>11) q    [deg/s]</strong>     0.0000
    <strong>12) r    [deg/s]</strong>     0.0000


<strong>> Table 2 - Control Inputs</strong>
                           <strong>Value</strong> 
                          <strong>_______</strong>

    <strong>1) dAileron  [deg]</strong>     0.0000
    <strong>2) dRudder   [deg]</strong>     0.0000
    <strong>3) dElevator [deg]</strong>    -8.2045
    <strong>4) dFlap     [deg]</strong>     5.0000
    <strong>5) DEP_col   [deg]</strong>     0.4608
    <strong>6) DEP_slope [deg]</strong>     0.0000
    <strong>7) HTU       [deg]</strong>     0.0357


<strong>> Table 3 - Accelerations</strong>
                             <strong>Value</strong> 
                            <strong>_______</strong>

    <strong>1) xedot    [m/s]   </strong>    50.0129
    <strong>2) yedot    [m/s]   </strong>     0.0000
    <strong>3) zedot    [m/s]   </strong>     0.0008
    <strong>4) udot     [m/s2]  </strong>     0.0296
    <strong>5) vdot     [m/s2]  </strong>     0.0000
    <strong>6) wdot     [m/s2]  </strong>     0.0504
    <strong>7) phidot   [deg/s] </strong>     0.0000
    <strong>8) thetadot [deg/s] </strong>     0.0000
    <strong>9) psidot   [deg/s] </strong>     0.0000
    <strong>10) pdot    [deg/s2]</strong>     0.0000
    <strong>11) qdot    [deg/s2]</strong>    -0.0594
    <strong>12) rdot    [deg/s2]</strong>     0.0000


Va_actual =

   50.0129


Va_error =

    0.0129


f0 =

    0.0036

