<strong><< OPTIMIZATION START >></strong>

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  113     832    1.011979e-08    0.000e+00    4.531e-03    1.856e-05
  114     838    9.734678e-09    0.000e+00    5.896e-03    1.976e-06
  115     844    9.252323e-09    0.000e+00    5.641e-03    2.040e-06
  116     850    7.940596e-09    0.000e+00    5.804e-03    4.560e-06
  117     856    5.516248e-09    0.000e+00    3.039e-03    6.756e-06
  118     862    5.566310e-09    0.000e+00    2.794e-03    3.006e-06
  119     868    5.724052e-09    0.000e+00    1.866e-03    1.055e-05
  120     874    5.767211e-09    0.000e+00    6.393e-04    2.277e-06

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
  121     881    5.782783e-09    0.000e+00    3.932e-04    3.042e-08
  122     898    5.781509e-09    0.000e+00    2.008e-04    6.388e-10
  123     904    1.117990e-09    0.000e+00    8.394e-04    2.793e-05
  124     910    5.965815e-10    0.000e+00    3.035e-03    1.055e-05
  125     917    3.155927e-10    0.000e+00    3.628e-04    5.704e-06
  126     923    5.345010e-10    0.000e+00    7.518e-04    7.512e-06
  127     930    5.580846e-10    0.000e+00    3.994e-04    8.930e-08
  128     936    5.225397e-10    0.000e+00    9.585e-05    1.345e-06
  129     942    5.228523e-10    0.000e+00    3.012e-04    1.949e-07
  130     949    5.299060e-10    0.000e+00    3.525e-04    2.365e-07
  131     967    5.291683e-10    0.000e+00    3.942e-05    1.521e-09
  132     975    4.051388e-10    0.000e+00    3.439e-03    6.073e-06
  133     981    3.164332e-10    0.000e+00    2.927e-04    9.436e-07
  134     987    2.998264e-10    0.000e+00    8.561e-05    9.615e-07
  135     993    2.956797e-10    0.000e+00    2.085e-04    4.812e-08
  136    1008    2.949997e-10    0.000e+00    6.646e-05    2.921e-09
  137    1016    2.947402e-10    0.000e+00    1.114e-04    6.458e-09
  138    1031    2.947180e-10    0.000e+00    8.903e-05    6.823e-10
  139    1039    2.947092e-10    0.000e+00    8.793e-05    3.296e-10
  140    1051    2.947053e-10    0.000e+00    8.696e-05    1.877e-10

Optimization stopped because the <a href = "matlab: helpview('optim','norm_curr_step_fminconip','CSHelpWindow');">relative changes in all elements of x</a> are
less than <a href = "matlab: helpview('optim','tolx','CSHelpWindow');">options.StepTolerance</a> = 1.000000e-10, and the relative maximum constraint
violation, 0.000000e+00, is less than <a href = "matlab: helpview('optim','tol_con','CSHelpWindow');">options.ConstraintTolerance</a> = 1.000000e-06.

<strong><< OPTIMIZATION COMPLETE >></strong>

Optimization Processing Time:
Total                = 15.9211 seconds
Avg. per Iteration   = 0.1121 seconds
Avg. per Func. Eval. = 0.0151 seconds

<strong>> Table 1 - States</strong>
                          <strong>Value</strong>   
                        <strong>__________</strong>

    <strong>1) xe    [m]    </strong>        0.0000
    <strong>2) ye    [m]    </strong>        0.0000
    <strong>3) ze    [m]    </strong>    -1219.0000
    <strong>4) u     [m/s]  </strong>       72.7261
    <strong>5) v     [m/s]  </strong>        0.0000
    <strong>6) w     [m/s]  </strong>        1.4211
    <strong>7) phi   [deg]  </strong>        0.0000
    <strong>8) theta [deg]  </strong>        1.1195
    <strong>9) psi   [deg]  </strong>        0.0000
    <strong>10) p    [deg/s]</strong>        0.0000
    <strong>11) q    [deg/s]</strong>        0.0000
    <strong>12) r    [deg/s]</strong>        0.0000


<strong>> Table 2 - Control Inputs</strong>
                           <strong>Value</strong> 
                          <strong>_______</strong>

    <strong>1) dAileron  [deg]</strong>     0.0000
    <strong>2) dRudder   [deg]</strong>     0.0000
    <strong>3) dElevator [deg]</strong>    -0.4781
    <strong>4) dFlap     [deg]</strong>     0.0000
    <strong>5) DEP_col   [deg]</strong>     0.0000
    <strong>6) DEP_slope [deg]</strong>     0.0000
    <strong>7) HTU       [deg]</strong>     0.5346


<strong>> Table 3 - Accelerations</strong>
                             <strong>Value</strong> 
                            <strong>_______</strong>

    <strong>1) xedot    [m/s]   </strong>    72.7400
    <strong>2) yedot    [m/s]   </strong>     0.0000
    <strong>3) zedot    [m/s]   </strong>     0.0000
    <strong>4) udot     [m/s2]  </strong>    -0.0000
    <strong>5) vdot     [m/s2]  </strong>     0.0000
    <strong>6) wdot     [m/s2]  </strong>     0.0000
    <strong>7) phidot   [deg/s] </strong>     0.0000
    <strong>8) thetadot [deg/s] </strong>     0.0000
    <strong>9) psidot   [deg/s] </strong>     0.0000
    <strong>10) pdot    [deg/s2]</strong>     0.0000
    <strong>11) qdot    [deg/s2]</strong>    -0.0010
    <strong>12) rdot    [deg/s2]</strong>     0.0000


Va_actual =

   72.7400


Va_error =

  -2.0462e-06


f0 =

   2.9471e-10

